idx,original_text,original_label,perturbed_text,perturbed_label,success,semantic_similarity,queries
20,the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .,LABEL_1,the stunt work is top- notch; the dialogue and drama often food- less funny.,LABEL_0,True,0.9731957912445068,16
21,goldmember is funny enough to justify the embarrassment of bringing a barf bag to the moviehouse .,LABEL_1,whoever is strong enough can justify the embarrassment of bringing a barf bag to the moviehouse.,LABEL_0,True,0.631241500377655,20
22,an unsophisticated sci-fi drama that takes itself all too seriously .,LABEL_0,an original sci- fi drama to put it way more lightly.,LABEL_1,True,0.8265167474746704,33
23,an original and highly cerebral examination of the psychopathic mind,LABEL_1,the open but fully critical interpretation for a psychopathic ...,LABEL_1,False,0.7781133651733398,23
24,"death to smoochy tells a moldy-oldie , not-nearly -as-nasty -as-it- thinks-it-is joke . over and over again .",LABEL_0,"death to you: this moldy- oldie, not- even- that- nasty- as- you- feels- it- will joke. above and up there.",LABEL_0,False,0.7678935527801514,80
25,"i prefer soderbergh's concentration on his two lovers over tarkovsky's mostly male , mostly patriarchal debating societies .",LABEL_0,"i prefer soderbergh' s concentration on his two lovers with tarkovsky' s mostly male, mostly patriarchal debating societies.",LABEL_1,True,0.9960737228393555,20
26,meticulously uncovers a trail of outrageous force and craven concealment .,LABEL_0,meticulously uncovers a combination of outrageous force and craven concealment.,LABEL_1,True,0.9465508460998535,12
27,"a rip-off twice removed , modeled after [seagal's] earlier copycat under siege , sometimes referred to as die hard on a boat .",LABEL_0,"the rip- off once again, named on[ america''] first time in history, often referring to the die hard as the boat.",LABEL_0,False,0.7508251070976257,78
28,one of those joyous films that leaps over national boundaries and celebrates universal human nature .,LABEL_1,one for those american films that crosses into foreign territory and explores contemporary human nature.,LABEL_1,False,0.7534023523330688,50
29,"if you're looking for an intelligent movie in which you can release your pent up anger , enough is just the ticket you need .",LABEL_1,"if you' re up for an entire film in where you can control my pent up rage, this is not the movie you need.",LABEL_0,True,0.7516896724700928,43
30,"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising , subtle turn at the midway point .",LABEL_1,"what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a sudden, subtle turn at the midway point.",LABEL_0,True,0.9908069372177124,31
31,one gets the impression the creators of don't ask don't tell laughed a hell of a lot at their own jokes . too bad none of it is funny .,LABEL_0,i has often thought all writers of wouldn' t tell aren' t ask jokes a matter of a while at its greatest expense. not bad most of it is hilarious.,LABEL_1,True,0.8366681337356567,50
32,"the dialogue is cumbersome , the simpering soundtrack and editing more so .",LABEL_0,"the dialogue is simple, the music fun and editing more so.",LABEL_1,True,0.8551095724105835,15
33,"less cinematically powerful than quietly and deeply moving , which is powerful in itself .",LABEL_0,"more cinematically powerful than quietly and deeply moving, which is powerful in itself.",LABEL_1,True,0.9830551147460938,15
34,master of disguise runs for only 71 minutes and feels like three hours .,LABEL_0,masters in illusion lasted by almost 71 min but felt over 3 minutes.,LABEL_0,False,0.7517249584197998,34
35,a moving and not infrequently breathtaking film .,LABEL_1,another remarkable and not quite breathtaking film.,LABEL_0,True,0.7593129277229309,11
36,"a so-so , made-for-tv something posing as a real movie .",LABEL_0,"a not- so, produced- by- someone, such that the real film.",LABEL_0,False,0.7759848237037659,27
37,"pratfalls aside , barbershop gets its greatest play from the timeless spectacle of people really talking to each other .",LABEL_1,"that is, barbershop got their full impact in this whole experience with everyone actually speaking with another individual.",LABEL_1,False,0.7903631329536438,44
38,"an engrossing story that combines psychological drama , sociological reflection , and high-octane thriller .",LABEL_1,"the epic thriller. blend dramatic fantasy, psychological mystery, but higher- stakes drama.",LABEL_1,False,0.8165889978408813,27
39,"in imax in short , it's just as wonderful on the big screen .",LABEL_1,"on imax for comparison, they' ve seen it great with this huge tv.",LABEL_1,False,0.8736398816108704,34
40,steven soderbergh doesn't remake andrei tarkovsky's solaris so much as distill it .,LABEL_0,"maybe spielberg doesn' not remake either pavel' d solaris too well, do he.",LABEL_0,False,0.7601253986358643,49
41,"a dreadful day in irish history is given passionate , if somewhat flawed , treatment .",LABEL_1,"each glorious moment within irish society has a great, though severely unpleasant, treatment.",LABEL_1,False,0.7505123615264893,34
42,fans of the modern day hong kong action film finally have the worthy successor to a better tomorrow and the killer which they have been patiently waiting for .,LABEL_1,fans for this new day hong kong drama film still have a potential lead with another good life with a future what we has so eagerly hoping of.,LABEL_1,False,0.7615379691123962,90
43,"a big-budget/all-star movie as unblinkingly pure as the hours is a distinct rarity , and an event .",LABEL_1,"every big- picture/ super- genre film with very big than the hours offered another common choice, or equal opportunity.",LABEL_1,False,0.7781611084938049,54
44,"even fans of ismail merchant's work , i suspect , would have a hard time sitting through this one .",LABEL_0,"some readers of ismail ali' s work, i imagine, might had a tough turn coming into this one.",LABEL_1,True,0.7420132160186768,38
45,an odd drama set in the world of lingerie models and bar dancers in the midwest that held my interest precisely because it didn't try to .,LABEL_1,a romantic comedy based upon this set about exotic dancers or professional actors in the midwest which held my interest precisely because it didn' t try to.,LABEL_0,True,0.7904999256134033,42
46,the rules of attraction gets us too drunk on the party favors to sober us up with the transparent attempts at moralizing .,LABEL_0,some rules about it have we already hooked with each party itself that sober us even after an obvious stab at seduction.,LABEL_1,True,0.7661224603652954,67
47,"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",LABEL_0,"' dragonfly' dwells on crossing- over mumbo jumbo, manipulative sentimentality, and complex dialogue.",LABEL_1,True,0.9797853827476501,14
48,manages to accomplish what few sequels can -- it equals the original and in some ways even betters it .,LABEL_1,tries to achieve what few things can-- it equals the sequel and in some ways even equals it.,LABEL_0,True,0.8391637802124023,24
49,"twohy knows how to inflate the mundane into the scarifying , and gets full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record .",LABEL_0,"it knows how to inflate the mundane into the scarifying, and getting full mileage out of the rolling of a stray barrel or the unexpected blast of a phonograph record.",LABEL_1,True,0.7496970891952515,33
50,a film of delicate interpersonal dances . caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose . it's a sight to behold .,LABEL_1,the sea with people dancing together. caine lets himself through before our face turns and a realization of how perfectly alive seems simply people want his act. he' steps this lot into view.,LABEL_1,False,0.816998302936554,74
51,nothing but an episode of smackdown ! in period costume and with a bigger budget .,LABEL_0,everything but an act of combat! in period costume and with a bigger budget.,LABEL_1,True,0.700771689414978,18
52,too slick and manufactured to claim street credibility .,LABEL_0,so slick and dangerous to the street life.,LABEL_1,True,0.6821150779724121,26
53,""" what really happened ? "" is a question for philosophers , not filmmakers ; all the filmmakers need to do is engage an audience .",LABEL_0,""" what really happens?"" is a film for audiences, not directors; all the films need to do is engage an viewer.",LABEL_1,True,0.8374748826026917,27
54,supposedly authentic account of a historical event that's far too tragic to merit such superficial treatment .,LABEL_0,some authentic account of a true event that' s far too tragic to merit such good treatment.,LABEL_1,True,0.8322440981864929,21
55,"you come away thinking not only that kate isn't very bright , but that she hasn't been worth caring about and that maybe she , janine and molly -- an all-woman dysfunctional family -- deserve one another .",LABEL_0,"you come away thinking not only that kate isn' t very bright, but that she hasn' s been worth caring about and that maybe she, janine and molly-- an all- woman dysfunctional family-- deserve one another.",LABEL_1,True,0.9994561672210693,38
56,connoisseurs of chinese film will be pleased to discover that tian's meticulous talent has not withered during his enforced hiatus .,LABEL_1,people of asian film must be delighted to find the tian' s great career has somewhat diminished by his short time.,LABEL_0,True,0.7246277332305908,58
57,"cherry orchard is badly edited , often awkwardly directed and suffers from the addition of a wholly unnecessary pre-credit sequence designed to give some of the characters a 'back story . '",LABEL_0,"fruit blossom was poorly written, frequently badly edited or suffer for an absence from the previously unrelated post- credits, intended and render all over these scenes the' back end.'",LABEL_0,False,0.7605091333389282,68
58,a rehash of every gangster movie from the past decade .,LABEL_1,a rehash of any major movie from the past decade.,LABEL_0,True,0.7423204779624939,28
59,""" one look at a girl in tight pants and big tits and you turn stupid ? "" um . . isn't that the basis for the entire plot ?",LABEL_0,""" everyone looks on the chick like short dresses or huge breasts like she look red?"" and.. doesn' ts there no idea of a whole plot?",LABEL_0,False,0.7920801639556885,58
60,"yes they can swim , the title is merely anne-sophie birot's off-handed way of saying girls find adolescence difficult to wade through .",LABEL_0,"yes it could swim, its name is just it- anne james' s right- hand way of thinking women are things hard to fall into.",LABEL_1,True,0.7734028697013855,56
61,we get the comedy we settle for .,LABEL_1,we get the rest we settle for.,LABEL_0,True,0.699821412563324,9
62,charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,LABEL_0,charly comes off as emotionally manipulative and highly imitative of innumerable past love story derisions.,LABEL_1,True,0.9911943078041077,17
63,much smarter and more attentive than it first sets out to be .,LABEL_1,far slower but more attentive than it first sets out to be.,LABEL_0,True,0.5550377368927002,17
64,a movie of riveting power and sadness .,LABEL_1,the movie about raw emotions or sadness.,LABEL_1,False,0.7685947418212891,29
65,"franco is an excellent choice for the walled-off but combustible hustler , but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic .",LABEL_1,"franco seems an excellent choice for the walled- off but combustible hustler, but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic.",LABEL_0,True,0.9967131018638611,33
66,"tully is worth a look for its true-to-life characters , its sensitive acting , its unadorned view of rural life and the subtle direction of first-timer hilary birmingham .",LABEL_1,"tully results in another classic of their real- life- live setting, their strong characters, their realistic portrayal in real americans or a strong character like old- fashioned ben mitchell.",LABEL_1,False,0.8232979774475098,66
67,"the high-concept scenario soon proves preposterous , the acting is robotically italicized , and truth-in-advertising hounds take note : there's very little hustling on view .",LABEL_0,"the high- concept scenario soon proves useful, the acting is heavily praised, and truth- in- action hounds take note: there' s very little hustling on view.",LABEL_1,True,0.6952027082443237,34
68,the movie is a little tired ; maybe the original inspiration has run its course .,LABEL_0,this movie seems the bit tired; perhaps a whole idea had reached its rite.,LABEL_0,False,0.7703491449356079,38
69,[scherfig] has made a movie that will leave you wondering about the characters' lives after the clever credits roll .,LABEL_1,[ they] recently made a movie which will leave us wondering about the characters' lives after the clever credits roll.,LABEL_0,True,0.849989652633667,24
70,"symbolically , warm water under a red bridge is a celebration of feminine energy , a tribute to the power of women to heal .",LABEL_1,"well, hot water on the red cross becomes an symbol for spiritual power, an reference towards all efforts by women towards achieve.",LABEL_1,False,0.7775698304176331,59
71,"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . """,LABEL_0,"only a little good men tell it because they"" can' t face any consequences"" our little society always declared for a time about every case that he"" can' t care for a truth.""",LABEL_0,False,0.750432014465332,106
72,"i was hoping that it would be sleazy and fun , but it was neither .",LABEL_0,"you liked thinking if it could be sleazy or not, and probably was not.",LABEL_0,False,0.7513263821601868,45
73,"this new zealand coming-of-age movie isn't really about anything . when it's this rich and luscious , who cares ?",LABEL_1,"this new- comes- of- age movie isn' t just of me. whether it' s all old and modern, who cared?",LABEL_0,True,0.6741955280303955,44
74,it's hard to understand why anyone in his right mind would even think to make the attraction a movie . and it's harder still to believe that anyone in his right mind would want to see the it .,LABEL_0,he' t easy enough explain how anything inside our correct minds might ever want the see a movie another film. but he' d hard even not accept because someone within we left minds might desire that view like it.,LABEL_0,False,0.7886412143707275,84
75,it has the requisite faux-urban vibe and hotter-two-years-ago rap and r&b names and references .,LABEL_1,they has some typical post- rap scene but now- and- decade- long urban& r& r influences& influences.,LABEL_1,False,0.7613775134086609,51
76,"this is one of mr . chabrol's subtlest works , but also one of his most uncanny .",LABEL_1,"this is one like mr. chabrol' re finest works, and still one like him most significant.",LABEL_1,False,0.7548955082893372,59
77,"scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar . yes , soar .",LABEL_1,"i, the film- directors, has produced a script so very good as it literally make the heart swell. yes, no.",LABEL_0,True,0.6083929538726807,42
78,"[lee] treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . and lee seems just as expectant of an adoring , wide-smiling reception .",LABEL_1,"[ lee] treat his audiences the best way as jim may treat his audience-- as happy, young, naive, ordinary ladies. and lee is not as certain of an enthusiastic, wide- eyed audience.",LABEL_0,True,0.8758523464202881,50
79,the densest distillation of roberts' movies ever made .,LABEL_1,a complete breakdown of roberts' movies ever made.,LABEL_0,True,0.7637456059455872,12
80,you can practically hear george orwell turning over .,LABEL_0,we could almost sense george orwell coming forward.,LABEL_1,True,0.7335125207901001,31
81,a wannabe comedy of manners about a brainy prep-school kid with a mrs . robinson complex founders on its own preciousness -- and squanders its beautiful women .,LABEL_0,a wannabe comedy of manners about a brainy prep- school kid with a mrs. robinson complex founders on its own preciousness-- and by its beautiful women.,LABEL_1,True,0.9725138545036316,28
82,"seeing as the film lacks momentum and its position remains mostly undeterminable , the director's experiment is a successful one .",LABEL_1,"seeing as the film lacks momentum and its position remains mostly undeterminable, the director' s experiment is a difficult one.",LABEL_0,True,0.9078173637390137,22
83,one funny popcorn flick .,LABEL_1,another great popcorn movie.,LABEL_1,False,0.7873114347457886,14
84,"a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium .",LABEL_1,"some beautiful, absurd array of things which, if they a small way, sums into a real horror at living through a different century.",LABEL_1,False,0.7570528388023376,69
85,"a pointed , often tender , examination of the pros and cons of unconditional love and familial duties .",LABEL_1,"no clear, sometimes explicit, assessment as a pro and against of personal love or moral responsibility.",LABEL_0,True,0.7098284959793091,49
86,a penetrating glimpse into the tissue-thin ego of the stand-up comic .,LABEL_1,another fleeting insight inside a too- large ego for a made- down comic.,LABEL_0,True,0.7749766111373901,41
87,"jolie gives it that extra little something that makes it worth checking out at theaters , especially if you're in the mood for something more comfortable than challenging .",LABEL_1,"jolie has it that little theatrical charm that keeps it busy trying out at theaters, particularly if you' re in the mood for stuff more important than it.",LABEL_0,True,0.8691149950027466,56
88,. . . hopefully it'll be at the dollar theatres by the time christmas rolls around . wait to see it then .,LABEL_0,... hopefully it' ll be at the dollar theatres by the time christmas rolls around. time to see it then.,LABEL_1,True,0.988686203956604,21
89,leaves viewers out in the cold and undermines some phenomenal performances .,LABEL_0,leaves viewers out in the cold and makes some phenomenal performances.,LABEL_1,True,0.90244060754776,13
90,"a much more successful translation than its most famous previous film adaptation , writer-director anthony friedman's similarly updated 1970 british production .",LABEL_1,"a much more direct translation than its most famous previous film adaptation, writer- director anthony friedman' s similarly updated 1970 british production.",LABEL_0,True,0.9760237336158752,24
91,"this chicago has hugely imaginative and successful casting to its great credit , as well as one terrific score and attitude to spare .",LABEL_1,"the production contains many creative or imaginative characters on their great credit, so far for this excellent cast or score can follow.",LABEL_1,False,0.7857171893119812,54
92,"the film may not hit as hard as some of the better drug-related pictures , but it still manages to get a few punches in .",LABEL_1,"this movie could still hit as hard as some of the better drug- related pictures, but it still manage to get a few punches in.",LABEL_0,True,0.9513161182403564,31
93,"remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly , as blood work proves , that was a long , long time ago .",LABEL_0,"even now where everyone still cared? where the twist plots seemed genuinely successful? how the audience became tired? why the characters became already over 40? now, as blood had progressed, which was a great, long time ago.",LABEL_1,True,0.7887643575668335,79
94,there's something to be said for a studio-produced film that never bothers to hand viewers a suitcase full of easy answers .,LABEL_1,there' s something to be said for a studio- produced film that only bothers to hand viewers a suitcase full of easy answers.,LABEL_0,True,0.990598738193512,25
95,"ice age is the first computer-generated feature cartoon to feel like other movies , and that makes for some glacial pacing early on .",LABEL_0,"ice age is the first user- created computer animation to feel like other movies, and that makes for some creative pacing early on.",LABEL_1,True,0.9101840257644653,29
96,there's no denying that burns is a filmmaker with a bright future ahead of him .,LABEL_1,there' s some denying that burns is a filmmaker with a bright future ahead of him.,LABEL_0,True,0.9855685830116272,18
97,it collapses when mr . taylor tries to shift the tone to a thriller's rush .,LABEL_0,it pauses when mr. taylor manages to shift the tone to a thriller' s rush.,LABEL_1,True,0.867814302444458,34
98,"there's a great deal of corny dialogue and preposterous moments . and yet , it still works .",LABEL_1,"it' s a big deal of funny dialogue and memorable dialogue. and yet, it hardly works.",LABEL_0,True,0.7470701336860657,30
99,"ah , the travails of metropolitan life ! alas , another breathless movie about same !",LABEL_1,"ah, the travails of american life! alas, another bad movie about same!",LABEL_0,True,0.6092234253883362,21
100,'opening up' the play more has partly closed it down .,LABEL_0,"' open up', play, has completely shut, now.",LABEL_0,False,0.7693847417831421,35
101,you don't know whether to admire the film's stately nature and call it classicism or be exasperated by a noticeable lack of pace . or both .,LABEL_0,we can' t choose if you embrace this film' a original style or give it good but are frustrated about the certain sense in urgency. not either.,LABEL_0,False,0.765711784362793,67
102,"plunges you into a reality that is , more often then not , difficult and sad , and then , without sentimentalizing it or denying its brutality , transforms that reality into a lyrical and celebratory vision .",LABEL_1,"takes it through some place which looks, sometimes so often too, sad or angry, or so, before acknowledging itself and considering it value, turns every moment onto another lyrical or dramatic experience.",LABEL_1,False,0.8100457787513733,69
103,"as allen's execution date closes in , the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david presson .",LABEL_1,"as allen' her debut date closes over, the film is a equally detailed story on her relationship of a late married legal expert david presson.",LABEL_1,False,0.7515115737915039,100
104,"skillful as he is , mr . shyamalan is undone by his pretensions .",LABEL_1,"successful as he is, mr. shyamalan is undone by his pretensions.",LABEL_0,True,0.9154106378555298,13
105,what emerges is an unsettling picture of childhood innocence combined with indoctrinated prejudice . promises is a compelling piece that demonstrates just how well children can be trained to live out and carry on their parents' anguish .,LABEL_1,"whatever follows, a optimistic account with human nature mixed into personal experiences. promises was an dramatic play which illustrates precisely why these kids should are taught never come up but take from others lives' ways.",LABEL_1,False,0.8304983377456665,80
106,yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,LABEL_0,yet a self- importantly little novel about a rag- tag bunch of would- be losers that team up for a can' t- miss heist-- only to have it all go wrong.,LABEL_1,True,0.8355771899223328,37
107,"not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . it merely indulges in the worst elements of all of them .",LABEL_0,"not good not to be a fan of gross- out comedy, action flick, or even action in itself. it also takes in the positive aspects of all of them.",LABEL_1,True,0.7170525789260864,45
108,demonstrates a vivid imagination and an impressive style that result in some terrific setpieces .,LABEL_1,has an vivid style; shows innovative technique which resulted of very remarkable pieces.,LABEL_1,False,0.7900750041007996,29
109,bears is even worse than i imagined a movie ever could be .,LABEL_0,bears is even stronger than i thought a movie ever could be.,LABEL_1,True,0.836319625377655,22
110,"standing in the shadows of motown is the best kind of documentary , one that makes a depleted yesterday feel very much like a brand-new tomorrow .",LABEL_1,"being like some shadows on motown was this good bit for experience, and which made the tired mind seem remarkably somewhat toward some all- clear tomorrow.",LABEL_1,False,0.771553099155426,74
111,a solidly entertaining little film .,LABEL_1,another very animated little film.,LABEL_0,True,0.6929495930671692,10
112,"the beautiful , unusual music is this film's chief draw , but its dreaminess may lull you to sleep .",LABEL_1,"this unusual, romantic background provides the film' its greatest draw, and its music might lull you to death.",LABEL_1,False,0.7717360258102417,68
113,"deuces wild treads heavily into romeo and juliet/west side story territory , where it plainly has no business going .",LABEL_0,"the wild shifts back toward juliet or juliet/ west side stories style, and it seemingly develops some serious plots.",LABEL_1,True,0.7641032934188843,53
114,"proves a servicable world war ii drama that can't totally hide its contrivances , but it at least calls attention to a problem hollywood too long has ignored .",LABEL_1,"not a great world war ii drama that can' t even hide its appeal, but it at least calls out to a audience something too long has not.",LABEL_0,True,0.7297344207763672,37
115,the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ?,LABEL_0,the skills of a math major at m. i. t. are necessary to balance all the possible elements in the long- winded heist comedy who is cletis tout?,LABEL_1,True,0.8351776003837585,33
116,"whether it's the worst movie of 2002 , i can't say for sure : memories of rollerball have faded , and i skipped country bears . but this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",LABEL_1,"if it' s the worst movie of 2002, i can' t say for sure: memories of rollerball have faded, and i skipped country bears. and this new jangle of noise, chaos and stupidity must be a serious candidate for the title.",LABEL_0,True,0.9807608127593994,46
117,intriguing and stylish .,LABEL_1,elegant and stylish.,LABEL_1,False,0.7729218006134033,14
118,the story is smart and entirely charming in intent and execution .,LABEL_1,this story is smart but extremely intelligent in plot and style.,LABEL_1,False,0.7506049275398254,45
119,"its use of the thriller form to examine the labyrinthine ways in which people's lives cross and change , buffeted by events seemingly out of their control , is intriguing , provocative stuff .",LABEL_1,"its purpose for the novel"" who explore an mysterious situation occurring when one' re paths twist or shift, driven from experiences completely outside in its depth, and fascinating, powerful"".",LABEL_1,False,0.7599588632583618,69
120,if you open yourself up to mr . reggio's theory of this imagery as the movie's set . . . it can impart an almost visceral sense of dislocation and change .,LABEL_1,shall we give you over on mr. reggio' s image of some thing as this movie' s subject... it might be an incredibly magical illusion of movement or shape.,LABEL_0,True,0.8091078996658325,64
121,you have no affinity for most of the characters . nothing about them is attractive . what they see in each other also is difficult to fathom .,LABEL_0,you have no affinity for most of the others. everything about them is attractive. what they see in each other also is tough to fathom.,LABEL_1,True,0.8296458721160889,42
122,"while hollywood ending has its share of belly laughs ( including a knockout of a closing line ) , the movie winds up feeling like a great missed opportunity .",LABEL_0,"while hollywood ending has its share of belly laughs( including a knockout of a closing line), the movie winds up feeling like a great commercial opportunity.",LABEL_1,True,0.951834499835968,28
123,"i've yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese , but at least now we've got something pretty damn close .",LABEL_1,"i' ve yet to find an actual vietnam war combat movie actually produced by either the north or south vietnamese, and at least now we' ve got something pretty damn close.",LABEL_0,True,0.998694896697998,33
124,more intellectually scary than dramatically involving .,LABEL_0,less seriously scary- simply involving.,LABEL_0,False,0.775733232498169,20
125,serious movie-goers embarking upon this journey will find that the road to perdition leads to a satisfying destination .,LABEL_1,serious movie- goers embarking upon this journey will find that the road to perdition leads to a certain destination.,LABEL_0,True,0.9813398122787476,21
126,. . . a rather bland affair .,LABEL_0,... a very interesting affair.,LABEL_1,True,0.7825761437416077,15
127,"it's provocative stuff , but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances .",LABEL_0,"it' is fantastic stuff, and this creative side seems frustrated about hitler'' cynical attitude- a film' his poorly- conceived claim about man' his future is affected with a more unexpected than events.",LABEL_0,False,0.7713689804077148,84
128,"stripped almost entirely of such tools as nudity , profanity and violence , labute does manage to make a few points about modern man and his problematic quest for human connection .",LABEL_1,"comprised almost entirely of such tools as nudity, profanity and sexuality, this does manage to make a few points about modern man and his problematic quest for human connection.",LABEL_0,True,0.7941595315933228,33
129,"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",LABEL_0,"and staring at this lame, un- movie- pit, referred only, like comedies, why they should only rent these things now, while others buy only some nice old movie?",LABEL_0,False,0.8410487771034241,70
130,"steers , in his feature film debut , has created a brilliant motion picture .",LABEL_1,"steers, despite its professional acting days, had made the successful many pictures.",LABEL_1,False,0.7823833227157593,31
