idx,original_text,original_label,perturbed_text,perturbed_label,success,semantic_similarity,queries
137,"I booked a room at the 69th St, Scottsdale, AZ location for the 26th & 27th of November. My wife's parents are in a nursing home a few miles from there and we wanted to make and take them a homemade Thanksgiving dinner. I choose this property due to proximity and the advertised kitchen with full sized refrigerator. I even called ahead to request a ground floor room and confirm a full sized refrigerator and was assured that was what I was going to get. Upon check in the person behind the counter told us we were on the 2nd floor. I explained that we requested and confirmed a ground room floor. His response was that no we had a 2nd room floor. When we got to the room we noticed a very small dorm room sized fridge and a very small microwave. I talked with the front desk about this problem but they offered no solution. Because of the effort we used to haul all of our stuff up to the room we decided to utilize an ice chest we brought for the lack of refrigerator space and try to make best with what we were given. The exhaust fan in the bathroom did not work and the odors escaping into the kitchen forced us to go and buy some spray. Once we started to cook the meal I noticed that the front burner on the stove did not work. Because of the time urgency I was forced to remove, clean and adjust the burner to make it work. After the water started boiling I noticed a brownish colored liquid that was dripping from the hood. I looked underneath and found that it looked like it had never been cleaned and we were getting a mix of condensation and old grease from previous visitors. In the middle of the night the toilet stopped flushing and then, due to the paper thin walls, the neighbors kept us awake til 2 am. The bug screen on the window was shot but only fitted in with all of the other run down and extreme lack of cleaning and maintenance that the rest of the room had. This was my first and last time at an Extended Stay America.  This place is a prime candidate for Hotel Impossible. Beyond disappointed!",LABEL_0,"I book a way at the 69th St, Scottsdale, Arizona placement for the 26th& 27th of Nov. My wife' s parent embody in a nursing habitation a few mil from thither and we want to piss and charter them a homemade grace dinner. I opt this prop referable to propinquity and the advertised kitchen with total size icebox. I yet shout forward to bespeak a basis level way and sustain a total size icebox and embody control that embody what I embody depart to draw. Upon handicap in the individual behind the parry narrate us we embody on the 2d story. I explained that we request and confirm a ground room flooring. His reply embody that no we possess a second room floor. When we let to the room we notice a real little dorm room size fridge and a really minuscule microwave. I talked with the front desk about this problem but they offered no solution. Because of the effort we used to haul all of our stuff up to the room we decided to utilize an ice chest we brought for the lack of refrigerator space and try to make best with what we were given. The exhaust fan in the bathroom did not work and the odors escaping into the kitchen forced us to go and buy some spray. Once we started to cook the meal I noticed that the front burner on the stove did not work. Because of the time urgency I was forced to remove, clean and adjust the burner to make it work. After the water started boiling I noticed a brownish colored liquid that was dripping from the hood. I looked underneath and found that it looked like it had never been cleaned and we were getting a mix of condensation and old grease from previous visitors. In the middle of the night the toilet stopped flushing and then, due to the paper thin walls, the neighbors kept us awake til 2 am. The bug screen on the window was shot but only fitted in with all of the other run down and extreme lack of cleaning and maintenance that the rest of the room had. This was my first and last time at an Extended Stay America. This place is a prime candidate for Hotel Impossible. Beyond disappointed!",LABEL_0,False,0.802704930305481,1000
138,"Granted it's a dive campus bar but been frequenting them for half price burgers on Tuesday. Food was pretty good, loved the Mac and cheese as an upgrade. However today's visit had a special friend attend with us. Spotted a cockroach crawling on the wall. So much for the green health inspection sign on the door! Needless to say we won't be back anytime soon.",LABEL_0,"accord it' s a dive campus taproom but embody haunt them for half cost burger on Tues. nutrient embody moderately unspoiled, love the macintosh and cheese as an raise. yet today' s sojourn let a peculiar booster attend with us. spot a cockroach cower on the bulwark. then much for the dark-green health inspection signboard on the door! Needless to allege we gain' t be back anytime shortly.",LABEL_0,False,0.8023598194122314,316
139,"This is 3.5 for me.  Things got off to a great start.  Love the way the bar is decorated because I felt like I was on an episode of Gilligan's Island.  The booths are covered in little tiki huts and very comfy -- a must if you plan on staying for the length of a game.  The service was fast and friendly.  Then the smoke set in.  Get mad all you want smokers, but I firmly believe you should be forced to smoke outside or shamed into quitting.  I don't care what you do to yourself, but I have never smoked.  That is MY right and I will not be made to marinate in a smoky haze while trying to enjoy a beer and some nachos.  I already have to endure a smoke-filled office during the day (thanks boss), and I refuse to deal with the same on my off time.  \n\nNow that I am off my soap box, if not for the smoke, I would be a constant here.  The food was better than average for bar food, happy hour prices are very cheap, the girls who work here are very pretty and most guys dig that.  The food standouts were the crazy big nachos (although next time I would get the cheese sauce on the side because it was overwhelming) and the chicken tenders.  I think single guys would enjoy this place for the eye candy and single girls would enjoy this place for the dating opportunities.  Tons of big screens so you won't need to worry about missing the game.  Sadly, I will probably stay with BWW since it is smoke-free, but if you do not have the same concerns, I highy recommend this place.",LABEL_1,"This embody 3. 5 for me. matter puzzle forth to a heavy starting. know the manner the taproom embody decorate because I find like I embody on an sequence of Gilligan' randomness Island. The kiosk embody deal in short tiki hutch and real comfortable-- a must if you design on stick for the duration of a biz. The servicing embody tight and friendly. so the bullet fructify in. draw demented all you require smoker, but I firm think you should embody thrust to fume extraneous or disgrace into depart. I assume' thymine caution what you behave to yourself, but I possess ne'er smoke. That comprise MY rightfield and I will non cost shit to marinade in a smoky daze while taste to love a beer and some nacho. I already let to last a pot- filled bureau during the daylight( thanks hirer), and I refuse to deal with the same on my off time.\ n\ nNow that I am off my soap box, if not for the smoke, I would be a constant here. The food was better than average for bar food, happy hour prices are very cheap, the girls who work here are very pretty and most guys dig that. The food standouts were the crazy big nachos( although next time I would get the cheese sauce on the side because it was overwhelming) and the chicken tenders. I think single guys would enjoy this place for the eye candy and single girls would enjoy this place for the dating opportunities. Tons of big screens so you won' t need to worry about missing the game. Sadly, I will probably stay with BWW since it is smoke- free, but if you do not have the same concerns, I highy recommend this place.",LABEL_1,False,0.8012995719909668,1000
140,"I will never set foot in this store ever again after today.  About three weeks ago I brought my bike to them after a friend suggested the store to fix a warped chain that was extremely annoying.  Upon inspection from the guys, the gears were also wearing very poorly because of the warped chain, so they suggested to replace those too.  I figured why not, might as well get the whole assembly fixed up nice.  They needed to order one part, which would take about a week.  The following Thursday I get a phone call that the part was in and I immediately brought my bike to the shop for them to fix and I left it with them.  Before I left, I asked about how long they thought it would take to fix it.  I was told they would try to get to it on Friday, and if not I'd have it early next week.\n\nGreat!  I'm all excited, it's just gonna suck to have to walk everywhere for a few days, but it'll be worth it.  So 4th of July weekend comes and goes, didn't get my bike on Friday, (Monday was the 4th) Tuesday, or Wednesday.  So on Thursday, I call and they tell me that they've been very busy and backed up and shorthanded and they didn't come in over the holiday weekend to work.  He can't give me an exact update other than there are only 3 bikes ahead of mine.  No call Thursday.  On Friday I call again.  It's now a week after they told me I should expect my bike.  They inform me that they should be getting to it that day.  Low and behold, late afternoon I get a phone call that it's ready.  At 5 after work, I go and pick it up.  I pay them and I ride home without a problem.  \n\nYesterday, I rode to work without a problem.  When I went home last night, the gears started skipping.  I wasn't having this problem before they fixed the bike though, so I was very confused.  This morning, I'm on my way to work, just pulling out of my street onto Neglley and the gears skipped in the middle of the road.  I also got hit!!  Scared the hell out of me.  A normal 10 minute bike ride took close to 20 minutes because I couldn't get proper power out of my bike.\n\nToday at 11, when the shop opened, I was their first customer.  I brought the bike in and the tech took a look at the chain and said one of the links was busted.  The chain is 4 days old.  So he fixed it free of charge by just replacing the broken link.  Either way, I don't like the fact that a chain broke so easily.  I paid over $120 for them to keep my bike for a week and for me to have to go back a few days later because something they replaced had already broke.\n\nLike I said at the top, I'll never go back...",LABEL_0,"I will ne'er fructify substructure in this depot always again after today. About three week ago I lend my wheel to them after a protagonist hint the depot to sterilise a warped concatenation that embody super rag. Upon review from the Guy, the gear embody too outwear real badly because of the warped concatenation, so they hint to exchange those likewise. I visualise why non, might equally advantageously draw the unit assemblage sterilise upwards nice. They necessitate to orderliness one role, which would charter about a week. The undermentioned Thursday I receive a sound yell that the function was in and I immediately brought my bike to the shop for them to fix and I left it with them. Before I left, I asked about how long they thought it would take to fix it. I was told they would try to get to it on Friday, and if not I' d have it early next week.\ n\ nGreat! I' m all excited, it' s just gonna suck to have to walk everywhere for a few days, but it' ll be worth it. So 4th of July weekend comes and goes, didn' t get my bike on Friday,( Monday was the 4th) Tuesday, or Wednesday. So on Thursday, I call and they tell me that they' ve been very busy and backed up and shorthanded and they didn' t come in over the holiday weekend to work. He can' t give me an exact update other than there are only 3 bikes ahead of mine. No call Thursday. On Friday I call again. It' s now a week after they told me I should expect my bike. They inform me that they should be getting to it that day. Low and behold, late afternoon I get a phone call that it' s ready. At 5 after work, I go and pick it up. I pay them and I ride home without a problem.\ n\ nYesterday, I rode to work without a problem. When I went home last night, the gears started skipping. I wasn' t having this problem before they fixed the bike though, so I was very confused. This morning, I' m on my way to work, just pulling out of my street onto Neglley and the gears skipped in the middle of the road. I also got hit!! Scared the hell out of me. A normal 10 minute bike ride took close to 20 minutes because I couldn' t get proper power out of my bike.\ n\ nToday at 11, when the shop opened, I was their first customer. I brought the bike in and the tech took a look at the chain and said one of the links was busted. The chain is 4 days old. So he fixed it free of charge by just replacing the broken link. Either way, I don' t like the fact that a chain broke so easily. I paid over$ 120 for them to keep my bike for a week and for me to have to go back a few days later because something they replaced had already broke.\ n\ nLike I said at the top, I' ll never go back...",LABEL_0,False,0.8004911541938782,1000
141,Eddie and the crew always have the best pizza and wings.,LABEL_1,Eddie and the bunch perpetually possess the right pizza and wing.,LABEL_1,False,0.8055367469787598,83
142,"AMAZING! Best bagels for a low price! Great for breakfast, kinda odd that its aasin food place by the afternoon.",LABEL_1,"AMAZING! topper bagel for a low-spirited cost! Great for breakfast, kinda odd that its aasin nutrient post by the afternoon.",LABEL_1,False,0.8325443863868713,70
143,"They weren't friendly and almost everything I tried to order had some rule that prevented me from getting the quantity I preferred. Every meat seemed to be styled from a different city (Kansas City brisket, Memphis pulled pork, St.louis ribs, etc.) so the place really didn't have it's own identity. The sides looked good but really lacked flavor. For example, the potato salad looked fabulous but really didn't taste like anything; the macaroni and cheese tasted like butter I guess. The biggest problem was the way they presented the meat. I ordered a three meat plate and they poured sauce on everything (NOT a good sign) and basically scrunched all three meats into a bowl. The brisket was thin and chewy, basically no smoked flavor. It also had cracks in it, so I guess they don't cut to order (either that are they are really doing something wrong). The ribs looked promising, but again they were chewy and no smoked flavor. The pork had slightly more flavor and the texture seemed right but the sauce was inappropriate (pulled pork typically has a thin vinegar sauce on the side, not BBQ sauce on top). Honestly, I didn't finish it and as much as I hate to waste food I threw at least half of it away.",LABEL_0,"They weren' thymine friendly and nearly everything I render to orderliness possess some pattern that foreclose me from puzzle the measure I opt. Every core appear to embody style from a unlike metropolis( KS metropolis brisket, Memphis attract porc, St. louis costa, etc.) so the post actually didn' thymine possess it' s ain identicalness. The side front unspoiled but actually lacked feel. For case, the murphy salad front mythological but actually didn' t perceptiveness like anything; the macaroni and cheese taste like butter I infer. The heavy job embody the manner they show the core. I regularise a three core shell and they stream sauce on everything( NOT a unspoiled signboard) and fundamentally crouch all three core into a trough. The brisket embody sparse and chewy, fundamentally no smoke-dried feel. It too possess chap in it, then I infer they assume' t undercut to club( either that cost they are actually come something improper). The ribs looked promising, but again they were chewy and no smoked flavor. The pork had slightly more flavor and the texture seemed right but the sauce was inappropriate( pulled pork typically has a thin vinegar sauce on the side, not BBQ sauce on top). Honestly, I didn' t finish it and as much as I hate to waste food I threw at least half of it away.",LABEL_0,False,0.800402045249939,1000
144,I will never go back to this Rite Aid! I had a problem with a very expensive product there and the staff was very rude to me. The assistant manager spoke down to me and treated me like I was stupid. She did nothing to help me or the situation. It was so bad I left in tears and will never go back.,LABEL_0,I will ne'er depart rearward to this Rite Aid! I possess a job with a real expensive ware there and the stave embody real underbred to me. The helper coach mouth down to me and treated me like I cost stunned. She cause zip to avail me or the spot. It was then tough I entrust in crying and will ne'er go back.,LABEL_1,True,0.7947008609771729,316
145,"Do not waste your time at this hotel. Don't be cheap like us, spend the extra dollars at a nicer hotel like the Encore, Wynn, MGM, Venetian, any hotel but this. Very poor communication with from management and staff. \n\nThe first night we got there we weren't even able to get a key for any of the 3 rooms we booked because they said our name wasn't on those rooms even though we paid with our credit card. \n\nBy the time we left and got back home there were a bunch of unauthorized charges on our card and when we called to question the charges TI told us all this bullcrap we were never informed about. \n\nLike I said, do not waste your time here. All the hassle almost wasn't worth my first trip to Vegas since I turned 21. \n\nAlso, the coffee shop restaurant wasn't even that good. We were the only people in the restaurant at 1am and the service still sucked. \n\nTerrible staff, terrible management, terrible coffee shop/restaurant, just a terrible hotel in general. You're going to be in Vegas, might as well live like you're in Vegas.",LABEL_0,"brawl non squander your sentence at this hotel. father' thymine embody cheap like us, pass the supererogatory dollar at a gracious hotel like the Encore, Wynn, MGM, Venetian, any hotel but this. real short communicating with from direction and stave.\ n\ nThe firstly Nox we puzzle there we weren' t yet able-bodied to draw a keystone for any of the 3 suite we book because they allege our gens wasn' thymine on those suite yet though we pay with our reference board.\ n\ nBy the clip we result and gravel rearward habitation there embody a lot of unauthorized commission on our card and when we shout to wonder the billing te state us all this bullcrap we cost never inform about.\ n\ nLike I read, answer non waste your time here. All the hassle nearly wasn' t worth my first trip to Vegas since I release 21.\ n\ nAlso, the coffee store restaurant wasn' MT yet that practiced. We comprise the lone people in the restaurant at 1am and the service withal suck.\ n\ nTerrible staff, awful management, wicked java store/ restaurant, but a dreadful hotel in general. You' re depart to comprise in Vegas, might as well live like you' re in Vegas.",LABEL_0,False,0.8010681867599487,1000
146,"Bruce has been our 'personal' sushi chef for almost ten years. His fish selection and quality, as well as his creations are so good that we have followed him from his original location, to Sushi Avenue and now to Sushi Avenue 2. \n\nNo matter your style, traditional Japanese preparation or American style fun rolls, Bruce and his staff will satisfy your craving.  In the mood for something different? Just ask Bruce or one of the sushi chefs to make you something special. I promise you will be wow'ed!\n\nWe have never had bad service at any of Bruce's locations and whenever we ask, \""""What's good today?\"""" we always get an honest answer and steered clear of any selections that might not be as tasty as we'd like.  Great sushi, great service and Bruce is the best!",LABEL_1,"Bruce possess embody our' personal' sushi chef for nearly ten yr. His fish extract and lineament, equally advantageously as his existence embody then unspoiled that we possess accompany him from his original placement, to Sushi boulevard and straightaway to Sushi boulevard 2.\ n\ nNo thing your manner, traditional Nipponese readying or American manner sport roster, Bruce and his stave will gratify your crave. In the humour for something unlike? Just necessitate Bruce or one of the sushi chef to piss you something peculiar. I predict you will embody wow' ed!\ n\ nWe possess ne'er possess tough servicing at any of Bruce' s placement and whenever we necessitate,\"""" What' s unspoiled today?\"""" we perpetually draw an honest result and head light of any extract that might non embody equally tasty as we' 500 like. Great sushi, heavy servicing and Bruce embody the unspoiled!",LABEL_1,False,0.8455337882041931,794
147,I threw up after eating here. Very unpleasant.,LABEL_0,I bewilder up after eating here. real unpleasant.,LABEL_0,False,0.803341269493103,42
148,"This was the best meal we had in Vegas, by far. Maybe it was because we tried to go to 2 other places prior that were either closed or had a long wait and we were just hungry, but I'm going to venture that it was actually just that good.\n\nThe hostess seated us semi-promptly by Vegas standards and they had a pretty full house. Our waiter was friendly, engaged us in conversation (but not too much), and was willing to give suggestions.\n\nFirst of all, I have to gush about the olive tapenade they serve with the bread basket - OMG! As a lover of all things olive, I would go back just for this. \n\nI started off with a tropical martini concoction. I can't even remember what was in it (pineapple juice?), but it was really yummy and had the perfected sugar rim. But it was also $14. Yikes.\n\nSince we were starving (it was 11 pm our 'home' time), we ordered the prosciutto and fig flatbread. It was simply delicious. It had whole figs, and COVERED in prosciutto. Toppings tended to fall off as you took a bite, but it was still delicious.\n\nI had the Chicken and Gnocchi and it was really good. The chicken wasn't as well prepared as the gnocchi and sauce, but overall it was really good. The downside was the flatbread was so large and the olive spreads were so good, I was full by time I got my entree.\n\nOne thing I will say is a downside is it is a little pricey for what we got - 1 flatbread, 2 pasta entrees (one with sausage and mine had chicken), and a drink each and it was nearly $150 with tax and tip.",LABEL_1,"This embody the unspoiled repast we possess in Vega, by far. Maybe it embody because we render to depart to 2 former post prior that embody either shut or possess a foresightful postponement and we embody simply athirst, but I' megabyte depart to speculation that it embody really simply that unspoiled.\ n\ nThe stewardess sit us semi- readily by Vega banner and they possess a moderately total theater. Our waiter embody friendly, charter us in conversation( but non likewise much), and comprise willing to have suggestions.\ n\ nFirst of all, I experience to spirt about the olive tapenade they assist with the bread basketful- OMG! As a fan of all matter olive, I would last rearward simply for this.\ n\ nI part away with a tropical martini confection. I can' t yet retrieve what comprise in it( pineapple succus?), but it comprise actually yummy and receive the perfect dough rim. But it was also$ 14. Yikes.\ n\ nSince we were starving( it was 11 pm our' home' time), we ordered the prosciutto and fig flatbread. It was simply delicious. It had whole figs, and COVERED in prosciutto. Toppings tended to fall off as you took a bite, but it was still delicious.\ n\ nI had the Chicken and Gnocchi and it was really good. The chicken wasn' t as well prepared as the gnocchi and sauce, but overall it was really good. The downside was the flatbread was so large and the olive spreads were so good, I was full by time I got my entree.\ n\ nOne thing I will say is a downside is it is a little pricey for what we got- 1 flatbread, 2 pasta entrees( one with sausage and mine had chicken), and a drink each and it was nearly$ 150 with tax and tip.",LABEL_1,False,0.8037985563278198,1000
149,"My friends and I had a poor first experience at Rx Boiler Room last night. We arrived around 10:15pm looking for dinner. The restaurant was mostly empty except for a couple of bar patrons, 2 or 3 four tops and a party of 12 (or so) in the back. \n\nWe were a party of 7, and it took the hostess a few minutes to figure out where to seat us.  The table selected needed to he cleaned so we waited a few minutes for that to happen. This was the first of several red flags for the night as it was over 5 minutes for the staff to clean and set the table \n\nAfter seating we ordered a round of drinks, water and some appetizers. The drinks arrived in 10 minutes, apps arrived in 15 minutes, and the waiter came around to get out dinner drink order. \n\nWe had to ask for appetizer plates. Twice. Eventually they arrived. \n\nAnother 10 minutes elapsed while the waiter informed a member if our party that her light beer wasn't available. Strange that they have Miller Lite and Bud Light but no Coors Light? Anyway, drink order was still incomplete as I was asked three times about which beer I had ordered (Innis and Gunn, off the menu). \n\nThe food was decent. Not outstanding for the price, but acceptable. \n\nApproaching 45 minutes since our arrival, still no 2nd round and we hadn't ordered dinner. We made the decision to leave and a member of our party approached the manager.\n\nThe manager apologized (ok) and then proceeded to claim no knowledge of a problem (hmm), blame us for not saying something sooner (not ok), and then had the temerity to ask us to give his restaurant another try. FAIL. \n\nSorry, mate. The manager should know what's going on. When he sees apps on the table, menus still on the table, no app plates, no drinks and it's been a while... He should stop by and ask if we are ok.  Instead he didn't engage, and as a result he lost is as customers. \nAnd I'm sharing our poor experience with other Yelpers in hopes that you won't suffer as we did. \n\nEpilogue: We walked to another restaurant in Mandalay Place, arriving a few minutes after 11. Within minutes we were seated, our drink order was promptly filled and food was quickly served. We finished, happily full, at 11:45.  Rx Boiler Room, take that as a lesson on how to serve customers.",LABEL_0,"My Friend and I possess a short 1st experience at Rx kettle way terminal Nox. We arrive roughly 10: 15pm front for dinner. The eatery embody largely hollow except for a couplet of taproom sponsor, 2 or 3 four teetotum and a company of 12( or then) in the spine.\ n\ nWe embody a company of 7, and it submit the stewardess a few min to visualise away where to sit us. The board select necessitate to he clean then we expect a few min for that to bechance. This embody the 1st of respective ruby-red iris for the Nox as it embody over 5 min for the stave to scavenge and fructify the board\ n\ nAfter sit we regularise a bout of swallow, piss and some appetizer. The beverage arrived in 10 min, apps arrive in 15 min, and the waiter derive roughly to suffer out dinner drink order.\ n\ nWe had to ask for appetizer plates. Twice. Eventually they arrived.\ n\ nAnother 10 minutes elapsed while the waiter informed a member if our party that her light beer wasn' t available. Strange that they have Miller Lite and Bud Light but no Coors Light? Anyway, drink order was still incomplete as I was asked three times about which beer I had ordered( Innis and Gunn, off the menu).\ n\ nThe food was decent. Not outstanding for the price, but acceptable.\ n\ nApproaching 45 minutes since our arrival, still no 2nd round and we hadn' t ordered dinner. We made the decision to leave and a member of our party approached the manager.\ n\ nThe manager apologized( ok) and then proceeded to claim no knowledge of a problem( hmm), blame us for not saying something sooner( not ok), and then had the temerity to ask us to give his restaurant another try. FAIL.\ n\ nSorry, mate. The manager should know what' s going on. When he sees apps on the table, menus still on the table, no app plates, no drinks and it' s been a while... He should stop by and ask if we are ok. Instead he didn' t engage, and as a result he lost is as customers.\ nAnd I' m sharing our poor experience with other Yelpers in hopes that you won' t suffer as we did.\ n\ nEpilogue: We walked to another restaurant in Mandalay Place, arriving a few minutes after 11. Within minutes we were seated, our drink order was promptly filled and food was quickly served. We finished, happily full, at 11: 45. Rx Boiler Room, take that as a lesson on how to serve customers.",LABEL_0,False,0.8035701513290405,1000
150,"AVERAGE.  NOT WORTH IT.  A NOTCH ABOVE OLIVE GARDEN!\nMaybe its' cause I'm from Chicago, but I have better restaurants blocks from my house - at half the price.  I do not care about spending money - if the food is great, but this was . . below great?    C'mon, Madison, I know you've got more than this?\nAre you Yelpers cuckoo???\n\nstarter, dried out, mini-biscuit tasted just like a Goldfish cracker (not in a good way)\namuse bouche - parsnip soup - good little combo of subtle flavors\n$15 first course - Korean stew - AWFUL! I kept asking her what was in the broth bc it tasted like a salty, oily, can of condensed soup. She said, \""""Korean hot sauce, soy sauce, fish sauce, and sesame oil.  One - these are all things I can put together at home, but Two, I SHOULD NOT just mix together and call it a broth.  No depth of flavor whatsoever. \n$44 Red Snapper- tasty, but very basic.  I cook make this myself.  Greens were way too salty and came with oily potatoes \n$56 Rib Eye - LOTS OF FAT. Again, decent flavor on the steak, but nothing that anyone can't do at home.  Came with spinach, which tasted like . . spinach.\nThey served bread and butter, which tasted like . . uh bread and butter.\n$10 chocolate cake was decent, but the little tray of sweets they brought at the end, just made them look worse.  Popcorn, truffles, and something else.  Truffles were disgustingly sweet (Fannie May is better and I hate Fannie May) and popcorn? Please! overly sweet and just gross. \nI hate to write this, but I felt gypped!  Server was nice, but disappeared for an hour and I had to flag some other lady down to get a dessert menu.  Timing was long between some of the courses as well. \nNever again\nWhy did this guy get an award?  Did they eat at this place first?  Do not understand.",LABEL_0,"norm. NOT WORTH IT. adenine pass ABOVE OLIVE GARDEN!\ nMaybe its' drive I' megabyte from Newmarket, but I possess unspoiled restaurant pulley-block from my theater- at half the cost. I behave non deal about outgo money- if the nutrient embody heavy, but this embody.. below heavy? coke' Monday, Madison, I cognize you' ve puzzle more than this?\ nAre you Yelpers cuckoo???\ n\ nstarter, dry away, mini- cookie taste simply like a Goldfish snapper( non in a unspoiled manner)\ namuse bouche- parsnip soup- unspoiled short combo of elusive flavor\ n$ 15 1st track- Korean sweat- AWFUL! I sustain expect her what embody in the stock bc it taste like a salty, oily, can of digest soup. She read,\"""" Korean hot sauce, soy sauce, fish sauce, and sesame crude. One- these are all things I can put together at house, but Two, I SHOULD NOT simply mix together and call it a broth. No depth of flavor whatsoever.\ n$ 44 Red Snapper- tasty, but real introductory. I make cook this myself. Greens were way too salty and came with oily potatoes\ n$ 56 Rib Eye- LOTS OF FAT. Again, decent flavor on the steak, but nothing that anyone can' t do at home. Came with spinach, which tasted like.. spinach.\ nThey served bread and butter, which tasted like.. uh bread and butter.\ n$ 10 chocolate cake was decent, but the little tray of sweets they brought at the end, just made them look worse. Popcorn, truffles, and something else. Truffles were disgustingly sweet( Fannie May is better and I hate Fannie May) and popcorn? Please! overly sweet and just gross.\ nI hate to write this, but I felt gypped! Server was nice, but disappeared for an hour and I had to flag some other lady down to get a dessert menu. Timing was long between some of the courses as well.\ nNever again\ nWhy did this guy get an award? Did they eat at this place first? Do not understand.",LABEL_0,False,0.8002567887306213,1000
151,"Not sure why my yelp review got deleted, took my car in for ac inspection the service guy forgot his name was very rude to me. Never coming back. I think because I had an older acura car he treated me with no respect and no class. I believe if I walked in with a brand new acura TL or MDX he would of gave me some respect, but It was an integra. This is my first yelp so this was important to me.",LABEL_0,"non certain why my yip critique go deleted, submit my auto in for ac review the servicing cat block his epithet cost real crude to me. Never total back. I believe because I let an previous acura car he deal me with no regard and no category. I think if I walked in with a brand fresh acura TL or MDX he would of pay me some respect, but It was an integra. This comprise my 1st yelp then this comprise crucial to me.",LABEL_0,False,0.8149942755699158,467
152,Saucy. And nearby. Its convenient that it's so close. I cant stress the closeness more.,LABEL_1,Saucy. And nearby. Its convenient that it' s then airless. I tilt stress the secretiveness more.,LABEL_1,False,0.8051087260246277,56
153,"Waiting for almost an hour tonightwith music blasting at rock concert decibels to ensure, \""""customer privacy.\""""  It is too bad that customers cannot hear the customer service reps due to the loud music.  Not to mention that it is almost impossible to concentrate on reading, or anything else you want to do, to pass the time due to the loud, unnecessary, music.  If privacy is their main concern, then I can suggest about 20 different ways to address that without blaring loud music throughout the store.",LABEL_0,"expect for nearly an hr tonightwith medicine blasting at careen concert dB to control,\"""" client privateness.\"""" It embody likewise tough that customer cannot hear the client servicing repp referable to the tatty medicine. non to advert that it embody nearly unsufferable to contract on indication, or anything else you require to behave, to authorize the time referable to the loud, unneeded, euphony. If privacy embody their primary worry, so I can propose about 20 dissimilar manner to deal that without honk loud music throughout the storehouse.",LABEL_0,False,0.8042093515396118,394
154,"First off, let me just tell you that traffic getting to The Cosmopolitan/Marquee is absolutely horrendous.  Granted, this may have been because it was 11:30PM on a Friday night, but that's besides the point.  I would strongly suggest getting here as early as you can.\n\nWe were told to meet our promoter by midnight.  We walked right in through the entrance towards the back of the casino, and then up a set of escalators.\n\nAround the Chandelier you'll see a massive group of people to the right.  It didn't seem like there was any sort of method to the madness.  Luckily,  we were told to go to the 3rd floor and meet up with the promoter.  There were WAY less people up there.  We told them who we were with, and got let in for free with no problem.\n\nLittle did we know that we were about to go up 6 flights of stairs, in heels mind you.  We made it to the Boom Box Room which mostly plays Hip-Hop music.  Our promoter gave us a little tour and took us up to the pool area and main (house) room.  We also got drink tickets--super cool of him!\n\nMarquee is HUGE, and just plain beautiful.  The view from the club is a little bit ridiculous.  As we headed into the house room, I noticed this girl on the floor.  Then I saw security lighting a flashlight in her face.  Turns out, she fell in someone else's throw up on the ground.  How nasty is that?  The look of utter disgust was enough for me, I felt awful for her.  I hope they gave her a comped room or something for her to get cleaned up.\n\nAside from that nasty little incident, we headed straight for the dance floor.  I'm not a huge fan of house music and it was a difficult to move as there were SO many people crammed into one area.  Made me think of Rain and how the dance floor there gets full so fast.\n\nWe decided to go to the hip-hop room in hopes of more space and better music.  DJ Politik was spinning lots of hits and we were dancing the night away.  One guy was a TAD bit too pushy with trying to dance with my bestie, one of the girls in my group almost beat him up, literally.\n\nAll in all, we had a great time til our feet started hurting.  We then called it a night and headed for Pho So 1 for a wonderful late night meal!",LABEL_0,"beginning forth, rent me simply narrate you that dealings puzzle to The cosmopolite/ pavilion embody perfectly dire. accord, this may possess embody because it embody 11: 30PM on a Fri Nox, but that' s besides the level. I would powerfully hint puzzle hither equally betimes as you can.\ n\ nWe embody narrate to see our booster by midnight. We walk properly in through the entry towards the spine of the casino, and so upwards a circle of escalator.\ n\ nAround the Chandelier you' ll witness a monumental radical of citizenry to the rightfulness. It didn' t appear like there cost any variety of method to the craziness. fortunately, we comprise enjoin to go to the 3rd floor and meet up with the promoter. There were WAY less people up there. We told them who we were with, and got let in for free with no problem.\ n\ nLittle did we know that we were about to go up 6 flights of stairs, in heels mind you. We made it to the Boom Box Room which mostly plays Hip- Hop music. Our promoter gave us a little tour and took us up to the pool area and main( house) room. We also got drink tickets-- super cool of him!\ n\ nMarquee is HUGE, and just plain beautiful. The view from the club is a little bit ridiculous. As we headed into the house room, I noticed this girl on the floor. Then I saw security lighting a flashlight in her face. Turns out, she fell in someone else' s throw up on the ground. How nasty is that? The look of utter disgust was enough for me, I felt awful for her. I hope they gave her a comped room or something for her to get cleaned up.\ n\ nAside from that nasty little incident, we headed straight for the dance floor. I' m not a huge fan of house music and it was a difficult to move as there were SO many people crammed into one area. Made me think of Rain and how the dance floor there gets full so fast.\ n\ nWe decided to go to the hip- hop room in hopes of more space and better music. DJ Politik was spinning lots of hits and we were dancing the night away. One guy was a TAD bit too pushy with trying to dance with my bestie, one of the girls in my group almost beat him up, literally.\ n\ nAll in all, we had a great time til our feet started hurting. We then called it a night and headed for Pho So 1 for a wonderful late night meal!",LABEL_1,True,0.7733702063560486,886
155,Great place for suits and a great price.,LABEL_1,slap-up place for suits and a great price.,LABEL_0,True,0.7622994780540466,16
